txnHash,method,block,age,from,to,value,txnFee
0xab66c42bea6d895a981d7fbcf837986c33ddd573553194708224958caaefda1e,Swap Exact ETH F...,21124903,9 mins ago,0x9b740b0108a71eb1d76cccf2a74d98f425360e7d,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1.5 ETH,0.00113838
0xa638d05b68e7b02db3df17b4213a8cada03b8a6a7b89172b0fc123b4a170da9d,Forward,21124903,9 mins ago,0xedbed9f5dea03dd0ec484577c41502af68b7c46a,0x55AA0f5e955aBa989f69C6216405B7d3624E5E16,0 ETH,0.00103714
0x4cbf0ac5e18fb112f85646410c5c9ebdc3c5f775865910ac355e78654d156ec1,Execute,21124903,9 mins ago,javascript:;,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.298140603 ETH,0.00131446
0xb999748e2177efa0f749053b5a5c51f7c4503824de943fdc2cf0067ba5e4013f,Approve,21124903,9 mins ago,0xd2fc37aa0731252c853d1eea74e076c86582d68a,0x36C7188D64c44301272Db3293899507eabb8eD43,0 ETH,0.00051603
0x20be4a4f8d70f734866096f952f521aad454d24725b14942e9305a100ffec167,Execute,21124903,9 mins ago,0xa595c6a8ffcbb47d5e5139a02504f3748ee682af,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.074401305 ETH,0.00125352
0x866375bc3bd67adbde36ea9c772e7b88c18b8656462cbb1f33704a20dd03dd2a,Bridge ERC20,21124903,9 mins ago,0x1612ba11dc7df706b20cd1f10485a401510b733d,0x07042134d4DC295CBF3aB08a4a0eFF847a528171,0 ETH,0.00326534
0x8e62ea7ed626c7393a645e366bf0c0ddec5e17cb3b4ddb3620f4d55e01e8cc96,Transfer,21124903,9 mins ago,0xd0e29ce4afb49dc3c926294d959826f029061b69,0xdAC17F958D2ee523a2206206994597C13D831ec7,0 ETH,0.00062737
0x74c52b483412ae1e6f8c945395dd3ba29f7de0f3c3c92f205cc8e8c068b5bc5a,Transfer,21124903,9 mins ago,javascript:;,0x4168BbC34BaEa34e55721809911bcA5baAEF6ba6,0 ETH,0.00058006
0xd70c1f5b976fae4d534bc1ea8ebe7cb333af68c54a0ec011ffb75cf76952715b,Approve,21124903,9 mins ago,0x15768ebe9e9d5cb8434a925e5c6112fd20377b09,0xD29DA236dd4AAc627346e1bBa06A619E8c22d7C5,0 ETH,0.00056246
0x27f64a3b5dcca3c5ff70ec62de0b94325e4cffdc069e31c6183efec6aa4f3277,Execute,21124903,9 mins ago,0x5b56a69c450bd628c8b620bf8b7d0b2268be188d,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.030411102 ETH,0.00128333
0x667230d98116f3f898f09acf1c9f47b6cbbb9e8b1559cf6d405e8c657e778781,0x0162e2d0,21124903,9 mins ago,0x2e48dc8db71fe085c61f193585da396228feaba5,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,1 ETH,0.00119761
0x0fb7e80fb36b104b3f452fa881602e73c400d1c778c15e017545ccb091f84c92,Execute,21124903,9 mins ago,0x57b486b9f4188e31946290e660858f883f3436be,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0 ETH,0.00117971
0xf5cd11ec09eee370cf0a53c115772388464eb4735d9a980bd8d05c00bdd5c506,Execute,21124903,9 mins ago,0xb11fba438d630d2b7d75cd5a7f1e552879b8aa89,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.02 ETH,0.00118673
0x16bf7d68010885d6fecb8937605d016af402e26260d1fd73d19e675138bc5254,Swap,21124903,9 mins ago,0x6ae0d56541fe527d89d20a6f286dc43a65a1f95f,0x1111111254fb6c44bAC0beD2854e76F90643097d,0.00727429 ETH,0.00128901
0x784c73791b471106bd7f76a66fd9036815200c8e1bf0fe82dc84ec493f5e0edc,Execute,21124903,9 mins ago,0x1634b4224a9d964b92c4238b20c91c78350c239a,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.4 ETH,0.0013571
0x83e87fdbdb2fa16f93f7d4fa2112a1e8d9d249d555d56467f71bcecfffcfd348,0x75713a08,21124903,9 mins ago,0x2d7ef1e99f0569c9fb2292f76553f368f098b5e6,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,0 ETH,0.00132287
0xe41f96a4c1636a77fa78fea838ba7834be26c50c11cc137102f3bf43957152d2,Execute,21124903,9 mins ago,0x2b5334e4aaea26752588d7c2e5dcf0b7eb38f952,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.005 ETH,0.00127055
0xe9c50514411cc61eba5c4c92fa16cc35f775eb273f2221628c250c43264ef3a6,Execute,21124903,9 mins ago,0x5fd5e9d2588ea11be3a2da2ad1cf041f0276f254,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.016 ETH,0.00128201
0x328a58f6f457f2907af9068a5a844a7792be9cb93160153df3f461f19ae9c098,Execute,21124903,9 mins ago,0xa86f177a35e9207dbe608320e02eafc7ed6f3367,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.004512317 ETH,0.0013022
0x8ba53f05350fadb9261658aaff9e452d90d57927fc0d3e6745a069b10f1c4994,Mooo Z1089603480,21124903,9 mins ago,0x4339889fd9dfca20a423fba011e9dff1c856caeb,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0 ETH,0.00376796
0xcc57df8c35c069c9e717d1a65ae52832969b56598a264ddf0572ab70de8af345,Swap Exact Amoun...,21124903,9 mins ago,0x3899cb64e447af80677118a0941068809551d93f,0x6A000F20005980200259B80c5102003040001068,0 ETH,0.00186768
0x673f1ea0ccd2416cd48368aa34701dd44c11a87d048e29082700604efbf6166c,Add Sequencer L2...,21124903,9 mins ago,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,0x1c479675ad559DC151F6Ec7ed3FbF8ceE79582B6,0 ETH,0.0014172
0x158cf7e997ff77dc3a785bb92fb75690fd397f5babf86fde49ec159779e6bd8d,Execute,21124903,9 mins ago,0x57136a899837f882b53146366a5cfe9642c6eab0,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.02 ETH,0.00138224
0x73ef855c9dc73bec8fb73f348122960735e4c1f95f459990adac59e5017c4bb8,Execute,21124903,9 mins ago,0xac039dba4dc119cf40a7033185c0ffa7508505dc,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0 ETH,0.00142996
0x06b347d2be3342bc73e0c703012763dad1bbb2ab43d5effdc16d55466f03168a,Execute,21124903,9 mins ago,0x036275d0d21ea63da42113d28b2b630c3085129d,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.207 ETH,0.00147186
0xb7afa8c5a00d37393e92cd5800828bb8b6c3ca935c19ee9f0ae86a9152fbdcca,Match Token Orde...,21124903,9 mins ago,0xa009fa1ac416ec02f6f902a3a4a584b092ae6123,0xfbEedCFe378866DaB6abbaFd8B2986F5C1768737,0 ETH,0.0010693
0x6403cf3668f480e47fcb28911da6b6e12276e56bbbc1d4ad07a0723eaca82d82,0x9871efa4,21124903,9 mins ago,0xd0580e9dd92b5d8ae82f1063e62bd215edd9ea5a,0xF3dE3C0d654FDa23daD170f0f320a92172509127,0 ETH,0.00147848
0x3a2f91f127a107954a68543384a6627e5da0ad6d1aec1bcd03beb374d6016578,Propose Block,21124903,9 mins ago,0x9084ee7f65d32763ac436e4fc971e7d2cc52e672,0xeCEc5421A81DEc20e32494d0b47A8509dD7E90Cf,0 ETH,0.00138892
0xb7b04eda6a1b1d1d04423b678fa1fc0012e74661e01879df0e7655c372776aeb,Swap,21124903,9 mins ago,0x062852eaac7c6631a4054626a390469f208e709b,0x881D40237659C251811CEC9c364ef91dC08D300C,0.039 ETH,0.00205499
0x026f1a42acb65ff8ed6411cfaa501def20f40ffe30242e4fbedc744e9a866a8f,Execute,21124903,9 mins ago,0xbe8434dbd3b3f418450db4cb71c42eadd27074f0,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0 ETH,0.00201645
0xaba7d5eca44d4b647d8ee8640d418f5a316d299a1668cc336666da2e2464fc6b,Execute,21124903,9 mins ago,0x2c8e8dcf06ecf54f008103f2e068d367921ee9cf,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.069 ETH,0.00223222
0xe6c72accda55b883e9c37954fb89960a3efbfad84505c5c35d66e9d9319d9d07,0x122067ed,21124903,9 mins ago,0x0e3e59824b920e63911eadbb49d714ce90376a6f,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0 ETH,0.00139948
0x5fab9ce5b8bc6ac893807cad13d4a273fd7b2b37393bac148ed2b4565d06d252,Batch Transfer,21124903,9 mins ago,0x9642b23ed1e01df1092b92641051881a322f5d4e,0xfaf17849fb05a11a4E233f221bAc99CA43Fc83f8,0 ETH,0.00195552
0x8a72090fbd10248d73ed58fd09591c52ed983623db6488881c4b78b274c697fb,0x146ee74d,21124903,9 mins ago,0xff86dde3855fdc24e5c5055c2ca5be9c53aa5937,0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f,0 ETH,0.00325244
0x85d6ce5e74fe4589f0fbd15b1b38d9bc6125ecd27942ca7e6e2b7e28eb580faa,Execute F Fs Yo,21124903,9 mins ago,0x042523db4f3effc33d2742022b2490258494f8b3,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0 ETH,0.0007219
0xb531ced0aca4ca199e8fc8e69c404661d46586e256c26ca7d931644c69665595,0x3c9b1cef,21124903,9 mins ago,0x420fb515533e53839dd4fd80ca46444ecc8f6220,0x668e50B019060f9284570a343e46e21D8e6b7549,0 ETH,0.00101726
0x8f52b60755ad751b3f306f5ebf3578c4ed7fd2cde7239910945a2dc9332e3f8e,Executef$eb0I,21124903,9 mins ago,0x93793bd1f3e35a0efd098c30e486a860a0ef7551,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0 ETH,0.00218754
0x8741cab83d2afecb09a5206770e641b57876e82fcfcf219760ebdc803602c42a,Swap Exact Token...,21124903,9 mins ago,javascript:;,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0 ETH,0.002318
0xcee8c5bfb7f1c4d963d56d74b29b466184b856cc972e5edefae2fd7cfc402a0f,Swap,21124903,9 mins ago,0x3b60e3a06af5aa4da178aade658211a0d3f51222,0x1111111254EEB25477B68fb85Ed929f73A960582,0 ETH,0.00386386
0xb0b1bac52d99256f91ed994473920d778fb34b45bc651195cb0a33636e9a565f,Execute F Fs Yo,21124903,9 mins ago,0x36a454aef52938c8637cd4689b2980c1cfd43389,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0 ETH,0.00108045
0x0880e7c5bd29d39f30facbbfbf88e459fb0d60dce107f2ad21c8e339c66d9caa,0x415565b0,21124903,9 mins ago,0x05d5b4adc43ba55df16f411330c0029bd05806f3,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0 ETH,0.00155961
0x1bc25afca1a130ce65cc80f56d28678f181c0d533ac31787d597f56af3f02ef4,Execute,21124903,9 mins ago,0x36a454aef52938c8637cd4689b2980c1cfd43389,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0 ETH,0.00143006
0x5daaa0e3ee39e7f2b1a4468ef1e5bc8bbb1553f507e8111181d7935ef9006d00,Swap Exact Token...,21124903,9 mins ago,0x8f23b15fd4e856654bb569e2d836d280ff651f31,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0 ETH,0.0072258
0x1544f6e17cf98628b26dcb4defaf52c93b934f2b2216055665f6de46cf860f10,0x2b66d493,21124903,9 mins ago,javascript:;,0x1f2F10D1C40777AE1Da742455c65828FF36Df387,0.000000031 ETH,0.00731633
0x3667bda6b06c0a137ddc8df20eb3a97bb2feeb24127ba5f8a8edfa24a3916397,Execute,21124903,9 mins ago,0x6ee40d8080c014f5e55508079e90073e1af2672f,0x70bf6634eE8Cb27D04478f184b9b8BB13E5f4710,0 ETH,0.00233228
0x5f8dff4dfbb16ca5e8a8aeaeca3181f1a390f859f41280d3698467f5115d7112,0x2b60d493,21124903,9 mins ago,javascript:;,0x1f2F10D1C40777AE1Da742455c65828FF36Df387,51 wei,0.00283054
0xe5b3c5a96b6561b7b04b500ef2c4412a98f92346e01d6fab84452e1a86b206f9,0x209178e8,21124903,9 mins ago,0x69a7509ac310e133412c82627f3c0f2141d7059d,0x055C48651015Cf5b21599a4DED8c402Fdc718058,0.1 ETH,0.00860695
0x32472bb16737bd1c675a84787f332bb87781550814efa03270854edd7370f3eb,Transfer,21124902,10 mins ago,javascript:;,0x125240930b2b37f77729EB45fE5813Ca14204fD6,0.126200723 ETH,0.00016184
0xcf79e6361ea2914087be4f5004083e2c435a1d7a89e540732bd3210c45e72eea,Commit Blob,21124902,10 mins ago,0x43ca061ea80fbb4a2b5515f4be4e953b191147af,0xfF00000000000000000000000000000000000183,0 ETH,0.00017445
0x683a27b3e0790b4bda6e8a8832774c5dd8e3fd3b850a2ffc6712833acf13b45f,Commit Blob,21124902,10 mins ago,0xdbbe3d8c2d2b22a2611c5a94a9a12c2fcd49eb29,0xff00000000000000000000000000000000000480,0 ETH,0.00015634
0x02dad9c9fae7658071d27417d3829a1fa52ec221aad347502f28e44d2f193841,Commit Blob,21124902,10 mins ago,0xc94c243f8fb37223f3eb2f7961f7072602a51b8b,0xc83f7D9F2D4A76E81145849381ABA02602373723,0 ETH,0.00017445
0xed94e299e5aee13e4d63abdb4e7b562c609e9e8639c7d51ec2711273e2177727,Propose Block,21124902,10 mins ago,0x000000633b68f5d8d3a86593ebb815b4663bcbe0,0x68d30f47F19c07bCCEf4Ac7FAE2Dc12FCa3e0dC9,0 ETH,0.00128371
0xf34c29ef39daed6c41e7df05df9899edd0a945a040c90f4798691d22c02e40ef,Execute,21124902,10 mins ago,0xd37f4f5f91d93b68914afc07e5f2b01762c663bb,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.029 ETH,0.00132814
0x00cd090c2bfc3c574b0300c83c81040272d2ca46a863725a3f64b95792e9fe7d,Deposit And Brid...,21124902,10 mins ago,0xe77bc188312d826da7fc8c277f65164308b6ec7c,0xFbE0c54d696Fa6c93f35D4CA7D656561816C15F6,0.00077571 ETH,0.0024389
0xda5ecd17bcef6bc6ac21eb99e44eee05b42001ff49cd91ac8d9e0765146c5ccc,0x1d0a9fdf,21124902,10 mins ago,0xd2fc37aa0731252c853d1eea74e076c86582d68a,0x5DDf30555EE9545c8982626B7E3B6F70e5c2635f,0.1021 ETH,0.00391065
0xa68b6032a5018498441837d96a630f67856a60917d4c7b05385384c61d7c243f,Execute,21124902,10 mins ago,0xd90363678619eb7bcb9b41898bcc3b1f0ea47d31,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0 ETH,0.00215864
0x87b2b5c099a860043c7324e26fc198afc28be172b19765c66e25dbd434563d41,0xa0000000,21124902,10 mins ago,0x93793bd1f3e35a0efd098c30e486a860a0ef7551,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0 ETH,0.00088782
0xde50904dbbe18ffedebacbcc994cdc6714f9fde8e7e8a01a83cbb7fadedcdae3,0x00000002,21124902,10 mins ago,0x15768ebe9e9d5cb8434a925e5c6112fd20377b09,0x88888888846aFC07a308003D3a217692A5B97ab1,0.053653818 ETH,0.00219895
0x91a7aa09d3c2beaa06347eacbbc2e3ccd4ecdeef551cbc6e74f5720f32b3dab7,Bridge ERC20,21124902,10 mins ago,0x78246ac69cce0d90a366b2d52064a88bb4ad8467,0x07042134d4DC295CBF3aB08a4a0eFF847a528171,0 ETH,0.00334323
0x94da5b7e949b41116a55b00b82244bdff6ec78321f51de90a51efe2c9620ad16,Deposit V3,21124902,10 mins ago,0x24033f4ccfbd7481483771ba760a0c23014b0211,0x5c7BCd6E7De5423a257D81B442095A1a6ced35C5,0 ETH,0.00065948
0x212fdeaa64daed9a74b31fcf2a109d269e687f10d12dc5a13a82156766d32ce3,Start,21124902,10 mins ago,0xaee95c8cf60f3aba00cdc6c399f0bd7ed8faf2e6,0x87783335c44c09C2968bE4C70677894841322f11,0 ETH,0.00084157
0x82cf0efb9b9c9e357ac9f5ba6f817255a778d578f68088b7c3bcc316dc68c7c8,Execute,21124902,10 mins ago,0x3d8fd5549e2d1209e8a164bddd4e23e00fc97c54,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,4.697095711 ETH,0.00141183
0x4bd77240f84281d107ccc81ff0ee092344b32f5580562e74481ae08f48faa8de,Bridge,21124902,10 mins ago,0xc4ab5e0ba50327043aab79e24b52dc4b5988c143,0x0439e60F02a8900a951603950d8D4527f400C3f1,0 ETH,0.00296045
0xb9e02d8dda12ce179a152c68e1fc9cfaa187390a60a16edc216e5252b2a9f17d,Execute,21124902,10 mins ago,0xfafc6c293800f88dddb16c3f01dc3b0b1f82a031,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0 ETH,0.00231155
0x18ab651affa1482a173069096fef78925e4da8aaa7d640ea4c642d6b9d4fc786,Execute,21124902,10 mins ago,0xdc0f8115c988d904bd0ebd521b1a468b3730e7c2,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.3 ETH,0.00112452
0x46a771ff019391fc2c6141dff9cc6ece30d451b051421889754570af3868f7c5,0x75713a08,21124902,10 mins ago,0xe872bb482b081e4dd4520127720db78e66235d76,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,0 ETH,0.00120008
0x49abc204c3f6b134b11f6ae18eea769236d3ec7742a7acbefd697c0f96a57526,0x0162e2d0,21124902,10 mins ago,0x9bf2fa7ff65a87e410126d79eb02edafc7714628,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,3.0879 ETH,0.00102937
0x92eb64d1fdc8de39f160f9a335618f1449e1dfc08115285c7faad62e1ab032d2,0x0162e2d0,21124902,10 mins ago,0xdff48b944f3a105166ddb493816b1ab7debf78b3,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,3.1577 ETH,0.00102937
0x768e8bffb02703f9f8d4cd7c116f90fd096daf6069eb9f355260f31c77e4bb39,0x0162e2d0,21124902,10 mins ago,0x10529cbf687f1023aea9caf7fc4b457811443e60,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,3.31 ETH,0.00110482
0x93b889f83adafb41085ab5b3e751aec5198b7e8b40b54525e097c057a898eb76,Transfer,21124902,10 mins ago,0x3f9333f03a6e332a23124842ef5cfab57027b0ce,0x44F2832D4e686cF2EE4f086cfA050dfB3F490990,0.042316602 ETH,0.00013418
0x55a6acdac81785de277179d1d9b54531a690fe75a91670a2d9c604679f2b02f0,Transfer,21124902,10 mins ago,0x49c6246ab5209733d2ed59af17f9081d6f138370,0xCe502B988e3245E2034521637D1baf9f56877d9e,0 ETH,0.00134886
0xdd308ae27f9b060681653f1811efdd171537fffef363d81ba897d646741dd9b0,Transfer,21124902,10 mins ago,0x22240367b6a604af8374208b69fd6924f8b92a88,0x9A10Da8Ce77F26231860764a2CaaB36E70584c4b,0.259826984 ETH,0.00017301
0x3368529aa5ca0753e2a1734547c623d535473352c978bb4f952c6b51b78cd39d,Transfer,21124902,10 mins ago,0xb32500d469a5e79a68820cf32eff333f62d69a1d,0x3247f6b66F24F672EAcF52080e0381fA45DEb307,0.064850366 ETH,0.00013248
0xe931299e71817d76dddbae6440f2542227fd310477939b1228d098d9808d9b94,Transfer,21124902,10 mins ago,0x356b3e06eaa33656c3b75642ffa44c7bb0ac748b,0x4daBe3b3AAc9526d046CAE61F376e8cE29419B9d,0.1963 ETH,0.00016065
0xc6a4176666e32365937c2f508e7840eeac97d7860e45c7adf833472a35ddb662,Transfer,21124902,10 mins ago,0xcfc0f98f30742b6d880f90155d4ebb885e55ab33,0xCfc7b48735B67d79B3FDA229791Fe7F44AC7f01A,0.034581716 ETH,0.00015201
0xc13288842e8f115039b1572ccb57c4bd54ba60fe054c3d6aee6f0e0e0ea25617,Transfer,21124902,10 mins ago,0x74e956811798787873599985d19465cb553fc7f1,0xdAC17F958D2ee523a2206206994597C13D831ec7,0 ETH,0.00029169
0xe7ac9871730fa2776c4c2b6b834ffcce67f97d800254022a3742d2da43bf5bde,Transfer,21124902,10 mins ago,0xfc6e71de4bb527d6dbc2cc53a9a24c24aa05fef6,0xaCcF5D9F240db62C6EbC5725db1242Fd95590Af2,0.008001196 ETH,0.00016978
0xedec4dfc1d0bc83fa1206d1303b8bc5470fa853ec79b34d3cfa80c0fb1d74c4e,Swap Debt,21124902,10 mins ago,0xd76f1c2764a5f22548713cde767b5b752170d6d7,0xd7852E139a7097E119623de0751AE53a61efb442,0 ETH,0.00034479
0x395e2c37b4b288a1cd3284d1af71c1a6524000690743bc780e43715590866fe5,Transfer,21124902,10 mins ago,0x53f0acca0a1175a4281da733b175bbd895e9d0ce,0xC94eBB328aC25b95DB0E0AA968371885Fa516215,0.165229152 ETH,0.00013418
0x4db4b8112f3b139eacb368863701a7d4ac330023323f76fd714f200429d25921,Transfer Out,21124902,10 mins ago,0x4a4fc51e14aac462c4b49eaad46d7e98d2dbee82,0xe3985E6b61b814F7Cdb188766562ba71b446B46d,0 ETH,0.00065396
0xe3959beff853ec00f239ed31833139a8d9ab53a2d7e3d0ca88d0c8d9ff5a586a,Transfer,21124902,10 mins ago,0x2322d6adfc1f03f5f3bff4886cef53c22e85291b,0xdAC17F958D2ee523a2206206994597C13D831ec7,0 ETH,0.00029902
0x7e85d56dc361ed7c84c9d5c779f499f38f978a40d314ed300c6faef1b8f0aaab,0x859b7571,21124902,10 mins ago,0x315d2ee4fccda0def532ef4108ff57204f8d9eba,0x738e79fBC9010521763944ddF13aAD7f61502221,0 ETH,0.00103257
0x29c1060dd4cff0031d18ad31302cfd3b28793678cc7926bd6dd4995342f80536,Transfer,21124902,10 mins ago,0x8d2f0136b3e0a75da6ce6df974d0657746f78995,0xC9bCa88B04581699fAb5aa276CCafF7Df957cbbf,0 ETH,0.00034753
0x25850a405ecf1635d77d9a400a01915f1d9c025b2d12bfac6b6f80728944758f,Execute,21124902,10 mins ago,0x74c996d9e20f40241a9eb6e9ac9530d124b0297e,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0 ETH,0.00125362
0x45dbd0e47f2badbbbaadaafd8c06319a9990c2e0efcdd9641191f5fbe918d18a,Transfer,21124902,10 mins ago,0xd9163a4f8e8c8d3a7090fa0cb77bd288ae65a0ee,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0 ETH,0.00029255
0x72730126babf507cd93ede68f621a79f17200ace453c453cca00a18f03ae81c0,0xaca24424,21124902,10 mins ago,0xbe9f61ab3216878dc13d2c467d3b8cf640ca2a94,0x61ABFD01574DC1D85943717502Da9F547695d8C6,0 ETH,0.00028765
0x39a4f47661a37d09ef0383db08dd59837fde517822361d09f1218b30549ac667,Transfer,21124902,10 mins ago,0x5f71c304dd0b24ff8375025aed963593cf5f8899,0xA1280Ba719747C88EAb200F6d9b5f34b95c64ea8,0.175013044 ETH,0.00017301
0xee5fa03e0bba72b98031ee57351ebf3c1744d0fc7aa95c537bf701895b5011ce,Unoswap,21124902,10 mins ago,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x111111125421cA6dc452d289314280a0f8842A65,0 ETH,0.00089275
0xd9fa53fc96b46b4780b22ef9baa9457f11f6bfe57a87be0660246371877b8c2a,Transfer,21124902,10 mins ago,0x19b55e732618a2be05af257679adc327d8d77a44,0x5eFF8D2CC964EFcF1575e39c1241Ff20b64a5597,0.1033 ETH,0.00013311
0x9c9b2048c58f5546f206061dc2884ea745326da210a44631b953fe1f6e936eb7,Execute,21124902,10 mins ago,0x116b42ac7f9755fd21f70ade8a7b3463530b46be,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0 ETH,0.00142636
0x406794340603da94b3ca99972831a123ccabc51ada4a3b5e258d2731354dacd0,Transfer,21124902,10 mins ago,0x3f3a26857b3bde848927fafca975b2ee5bcf1390,0x2dc290c7a631D2634788f8e66D73835f4C040840,0.085436197 ETH,0.0001518
0x099a04d1abcd8c1bb42b81ed3cd90baafb79e57051c2b86d35128c79cc9efb77,Swap,21124902,10 mins ago,0xd21171ba3582d336fcbdc267d43ef707dc4cd01e,0x1111111254EEB25477B68fb85Ed929f73A960582,0 ETH,0.00087204
0xd269a3e8ce899eefef0bdce5038f88977f0bcc6068d410174c2026a83f535c76,Approve,21124902,10 mins ago,0xd21171ba3582d336fcbdc267d43ef707dc4cd01e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0 ETH,0.00029199
0x99b0a9d6e7b198a06b7d9a8885cfd2c2b157ea63d41376d21c232a9481b536fe,Add Sequencer L2...,21124902,10 mins ago,0x0c5911d57b24fcf1dc8b2608efbae57c7098e32d,0x211E1c4c7f1bF5351Ac850Ed10FD68CFfCF6c21b,0 ETH,0.00092351
0x3a0bf2f85af1230d971fc35bc615f413d08dcd8fa3c3427bb5aa0b67494ea3a2,Execute,21124902,10 mins ago,0xc99e6a431a26a518acf4283011060cb60872c69b,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0.01 ETH,0.00154938
0xdb4f2ba93e545728bcbfb19323c229c31f2ba25a15724773ac56f75e73eabc0b,Approve,21124902,10 mins ago,javascript:;,0x8bE3460A480c80728a8C4D7a5D5303c85ba7B3b9,0 ETH,0.00033611
0x533a06d2f2f20c1a4bca4dc9eaff0a35ddf8a0f0780c87975ced5984c1906464,Mine,21124902,10 mins ago,0x8e670b4d6651c4051e65b21aa4a575f3f99b8b83,0xE957ea0b072910f508dD2009F4acB7238C308E29,0.002 ETH,0.00589574
0xb78ff885f11b1da1f792ff32111cf5957893331d4d82b26d5a06daea84d15991,Transfer,21124902,10 mins ago,0x00029a6d9d67c864548ed7803c7989ff49579782,0x3582Ad8F4E462414B424CCfAaF3795bD1fF6eB83,0.4688 ETH,0.00013311
0x9793211117572e7bcd5c503a5986e748d9f09c2bbfa97ab35a721a4119865d83,Transfer,21124902,10 mins ago,0x2d24dd09001048afdb77a3be6f844f6b4b7367d2,0x2f13d388b85e0eCd32e7C3D7F36D1053354EF104,0.001303 ETH,0.00013248
0xb0c3b1b66dadca273e406448e7e3e8f3f9d29278ed122c4095814547b3a14e62,Transfer,21124902,10 mins ago,0x548848a03b83c7ffc48d380d2cda72885d307b5d,0xC94eBB328aC25b95DB0E0AA968371885Fa516215,0.539865812 ETH,0.00013418
0xccdef6c898e9d6a45f386662eb5c4c1f048ce3ce0ee18c029fa73647b650e4e8,Transfer,21124902,10 mins ago,javascript:;,0x1121AcC14c63f3C872BFcA497d10926A6098AAc5,0 ETH,0.00048863
0x6d305d77bf1f79b56879c150f390ce0d9769f14bf14b8d77d07cbf4eca97d943,Transfer,21124902,10 mins ago,javascript:;,0x1121AcC14c63f3C872BFcA497d10926A6098AAc5,0 ETH,0.00048863
0x410a2aa74d952a0b6657df30b4a246adf90128eca05e2cfb3666fac0724cfb92,Transfer,21124902,10 mins ago,javascript:;,0x7039cd6D7966672F194E8139074C3D5c4e6DCf65,0 ETH,0.00059181
0xe9e728e4ab0dd976e724c976f89bce51ee37ea0f33dbee9bf508f809494c5d39,Transfer,21124902,10 mins ago,javascript:;,0x1121AcC14c63f3C872BFcA497d10926A6098AAc5,0 ETH,0.00048863
0x2315788bb7abeb95c6a56eaa5f14aafa611f5a7ca47f0d556cc5346570475e62,Swap,21124902,10 mins ago,0x72b7a7ca4a4bcaa487346882827b8cb458b9f969,0x1111111254EEB25477B68fb85Ed929f73A960582,0.010966808 ETH,0.00096288
